,id,date,likes,retweet,reply,tweet
193,1307741315594104832,2020-09-20 18:00:00+00:00,45310,3700,993,"This is a call for all artist to unify ... I will get my masters , I got the most powerful lawyer in music and I can afford them but every artist must be freed and treated fairly"
194,1307736794465800193,2020-09-20 17:42:03+00:00,13705,1492,308,"7. PORTALS

Are not just for royalties. They are for your entire business.  Every audio file, every asset, every deal stored WITH the money. Money and Music must stay together. When your term ends, download it all. Leave."
195,1307736423970361345,2020-09-20 17:40:34+00:00,12231,1213,250,"It sounds basic and logical but t does NOT exist. They focus on top earners and ZERO look at the 440 stores…. Only the top few. Artists are global. That’s why their contract territory says GLOBAL

Royalty department in EVERY label. No more separating finance teams from the music"
196,1307736227962146817,2020-09-20 17:39:47+00:00,14034,1795,277,"6. ROYALTIES

Again back to dependents. You need a business manager to read how you did? So you pay to see your money!!! NO MORE.

Royalty portals need to show (and do not now)

Every song you delivered

Every store you are in

How many streams per song

Income per song"
197,1307735926332850184,2020-09-20 17:38:36+00:00,17123,2541,310,"5. ADVANCES ARE JUST LOANS!!

On Artists re-signing these stop. Advances are Loans with 75% interest rates (or worse). NO other business in the world takes a look at the business, buys shares, starts to profit when it profits. Record Companies have to buy into you, not loan you."
198,1307735514074820609,2020-09-20 17:36:57+00:00,14206,1493,272,UMG now has a 2.2 billion share holding stake in Spotify. This is the artists. The system as to how we get share balances on our royalty statement needs to be created and a system on when Artists can cash in.
199,1307735046745477122,2020-09-20 17:35:06+00:00,13068,1346,257,NO MORE blanket licenses. It should be clear from day one… what shares you get NOW and when you leave. If your song helps a deal over the line you invested in that store / app same as they did.
200,1307734917179232257,2020-09-20 17:34:35+00:00,12074,1485,194,"5. EQUITY &amp; BLANKET LICENSES ARE THE MAJORITY OF FUTURE NEW INCOME.

If you’re with a major you have invested your ‘songs’ as shares in their power to get equity and deals. Almost ALL new deals now are based on ALL songs going to a store or app. The equity is the Artists"
201,1307734557660188672,2020-09-20 17:33:09+00:00,24602,3496,482,"4. LAWYERS 

the first thing that changes about Record Deals is actually lawyers.

We need Plain English contracts. A Lawyers role is to IMPROVE deals…. not charge for contracts we cannot understand or track. Re-write deals to be understandable from FIRST READ."
202,1307734086421753856,2020-09-20 17:31:17+00:00,17347,2158,307,"3. DEPENDANTS

Artists must be dependent on no one but themselves to manage their catalog. You should need NO ONE else to understand the business you’re in."
203,1307733785685958658,2020-09-20 17:30:05+00:00,17518,2016,302,2. The record label / publisher is a service provider that receives a share of the income for a limited term. The split can be 80/20 in the artists favor
204,1307733489161244673,2020-09-20 17:28:54+00:00,29868,2922,537,1. The artist owns the copyright in the recordings and songs and leases them to the record label / publisher for a limited term. 1 year deals
205,1307732998889013248,2020-09-20 17:26:58+00:00,34207,2458,606,NEW RECORDING AND PUBLISHING DEAL GUIDELINES
206,1307383594281820162,2020-09-19 18:18:33+00:00,48329,3488,971,"Two years ago we had 50 million people subscribed to music streaming services around the world. Today we have 400 million. 8 x growth. By the end of this year we will have 460 million. By the end of the decade we’ll have 2 billion as projected by J.P. Morgan, Goldman Sachs etc."
207,1307364662128803840,2020-09-19 17:03:19+00:00,46103,2356,1429,Speaking Biggs now ... I shouldn’t have said anything about Puma publicly ... I apologize to Emory and Jay and the entire Puma crew
208,1307345319466852356,2020-09-19 15:46:28+00:00,26883,1280,570,STEVE RIFKIND PULLING UP TO CHANGE THE MUSIC GAME FOREVER https://t.co/otL5vkY4Vm
209,1307313756247126016,2020-09-19 13:41:02+00:00,25955,1195,622,YEEZY CHRISTIAN ACADEMY V1 https://t.co/YRqK9daOCs
210,1307062616871796739,2020-09-18 21:03:06+00:00,58604,4381,1335,GREATNESS IN THE MAKING https://t.co/ndsS8OXkf6
211,1307056522577543171,2020-09-18 20:38:53+00:00,103380,9804,2118,WE’RE GONIG TO TRANSPARENTLY CHANGE EVERY ALBUM DEAL EVERY PUBLISHING DEAL EVERY MERCH DEAL EVERY TOURING DEAL EXCEPT FOR DRAKE’S DEALS 🤣 JUST KIDDING ... I LOVE DRAKE TOO ... ALL ARTIST MUST BE FREE
212,1307055017929646080,2020-09-18 20:32:54+00:00,50678,3632,1163,WE’RE GOING TO MOVE THE ENTIRE MUSIC INDUSTRY INTO THE 21ST CENTURY
213,1307051835598024707,2020-09-18 20:20:16+00:00,46669,5735,713,CULTURE IS THE MOST POWERFUL FORCE IN HUMANITY UNDER GOD
214,1307051810037927937,2020-09-18 20:20:10+00:00,139111,9587,8245,I’M GOING TO PERSONALLY SEE TO IT THAT TAYLOR SWIFT  GETS HER MASTERS BACK.   SCOOTER IS A CLOSE FAMILY FRIEND
215,1307051808611864582,2020-09-18 20:20:09+00:00,31026,4796,725,@Eminem THANK YOU FOR RAPPING ON THE DR DRE REMIX OF USE THIS GOSPEL I HAVW ALWAYS LOVED AND RESPECTED YOU AND IM HONORED TO HAVE YOU BLESS THIS SONG ... ITS ALSO NORTH WEST’S FAVORITE KANYE WEST SONG OF ALL TIME
216,1307051807785582593,2020-09-18 20:20:09+00:00,13101,1631,239,@Eminem      Thank you for rapping on the Dr Dre remix of my daughter’s favorite song of mine USE THIS GOSPEL
217,1306999566835867648,2020-09-18 16:52:34+00:00,29832,3360,1090,A CREED FOR ALL WARRIORS WHO FIGHT IN THE NAME OF JESUS TO PROTECT OUR CHILDREN AT ALL COST                                                   WE ARE NOT AFRAID OF DEATH     WE ARE NOT AFRAID OF HUMILIATION WE ARE NOT AFRAID BANKRUPTCIES                            WE ONLY FEAR GOD
218,1306999284299173890,2020-09-18 16:51:26+00:00,31521,1795,717,YEEZY CHRISTIAN ACADEMY ... JESUS  IS SO GOOD ... WON’T HE DO IT https://t.co/Ose9pe0Tul
219,1306998712556756992,2020-09-18 16:49:10+00:00,179182,23017,6479,I am the head of adidas ... I will bring adidas and puma back together and bring me and jay back together ... all pumas designs are embarrassingly trash but I will personally design puma and adidas and make everything ok
220,1306998193918541824,2020-09-18 16:47:06+00:00,317362,27314,4953,HA HA I GOT MY TWITTER BACK ⛷
221,1306998075609804802,2020-09-18 16:46:38+00:00,20829,3291,492,FREE HOOVER https://t.co/E4rqeOkDJi
222,1306997901386752000,2020-09-18 16:45:57+00:00,30324,3056,3480,FREE SHUG https://t.co/egs9uMa8vD
223,1306967365276459010,2020-09-18 14:44:36+00:00,24675,2302,640,Universal.    Sold ten cent a Chinese co 10 per cent at a 33 billion dollar valuation.    Principal is Vincent bollerre.    Universal own a chunk of Spotify that was given to them for agreeing to license artists masters.  Flowed through nothing to artists.
224,1306956925121241090,2020-09-18 14:03:07+00:00,22429,1612,942,GOOD MORNING MUSIC WORLD ... THESE ARE 2 OF THE MOST POWERFUL AND KNOWLEDGEABLE PEOPLE IN MUSIC ... ALL NEGOTIATIONS WILL BE TRANSPARENT... ARTIST WILL OWN OWN OWN MASTERS https://t.co/Y5H7h8Gvd2
225,1306955126087745545,2020-09-18 13:55:58+00:00,50899,5373,1117,we will change the paradigm
226,1306942280784326657,2020-09-18 13:04:56+00:00,54890,6692,1171,Don’t let the system pit us against each other ... JAY IS MY BROTHER ... I have eternal love for all artist that have been through and are still trapped this crooked system.   Jay still doesn’t get his own masters back for ten years. I will see to it that we all get our masters https://t.co/LshyaIVO1Y
227,1306806683251994624,2020-09-18 04:06:07+00:00,97177,10109,1913,Artist are founders
228,1306667774362750976,2020-09-17 18:54:08+00:00,53148,4336,1111,DIAMONDS UP https://t.co/jtojsCEVu6
229,1306651094664257542,2020-09-17 17:47:52+00:00,98693,7743,2031,WE’VE NEVER SEEN ANYTHING LIKE THIS BEFORE ... LOOK HOW ALL THE ARTIST STOOD UP     PRAISE GOD MY BROTHERS ITS TIME FOR FREEDOM    KEEP PRAYING
230,1306286641141620737,2020-09-16 17:39:39+00:00,91275,11443,3916,"90% of the record contracts on the planet are still on a royalty A standard record deal is a trap to NEVER have you recoup, and there’s all these hidden costs like the “distribution fees” many labels put in their contracts to make even more money off our work without even trying."
231,1306285806080802816,2020-09-16 17:36:20+00:00,84426,4929,2055,ONLY MUSEUM QUALITY BOYS https://t.co/zsjzzQytDx
232,1306283377515880448,2020-09-16 17:26:41+00:00,54309,4000,1862,HI GUYS ... TRUST ME WE WILL NOT STOP ... HITBOY FIRST TO STAND UP ... I DIDN’T HAVE A PROBLEM WITH HIM PRODUCING FOR BEYONCÉ ... I HAD A PROBLEM WITH THE FACT HE WAS SIGNED TO ME AND I DIDN’T KNOW BUT I KNEW JAY AND BEYONCÉ AND HIT-BOY ... JUST FOR CLARITY
233,1306282536679567361,2020-09-16 17:23:20+00:00,56174,6436,914,From HITBOY LETS GOOOOO https://t.co/Wi9Kk71lzf
234,1306282276968259584,2020-09-16 17:22:19+00:00,25679,1276,681,In the spirit of my God father Irving and his best friend Robert
235,1306281866522030080,2020-09-16 17:20:41+00:00,48526,4118,2833,TRUST ME I WONT STOP UNTIL ALL IS FAIR TRUST ME FROM NAT YE AKA BABY PUTIN
236,1306280073209589760,2020-09-16 17:13:33+00:00,718720,157219,42132,Trust me ... I WONT STOP https://t.co/RmVkqrSa4F
237,1306279617427251205,2020-09-16 17:11:44+00:00,91487,9329,4223,Bono can I get a retweet     Love you Paul can I get a retweet love you Drake Kendrick even Taylor    We need you right noooooow ⛷
238,1306279266229739520,2020-09-16 17:10:21+00:00,77766,10078,1561,ALL THE MUSICIANS WILL BE FREE
239,1306277077201481728,2020-09-16 17:01:39+00:00,36936,2580,848,I wonder if Universal gonna call me ... I promise I have more ideas ... I will not stop I PROMISE YOU ON GOD
240,1306276805356089345,2020-09-16 17:00:34+00:00,42967,3520,1587,01 This Is The Glory - 07.14.20 Ye Edit.mp3
241,1306276575868985344,2020-09-16 16:59:39+00:00,64064,4773,1501,Ok all music coming next
242,1306276500157599744,2020-09-16 16:59:21+00:00,97097,5965,2358,Whew 😅 that was a lot guys 🤣
243,1306276339352174592,2020-09-16 16:58:43+00:00,10730,955,489,https://t.co/3S8Lr6DEjk
244,1306276281990803456,2020-09-16 16:58:29+00:00,8415,723,187,https://t.co/cLdtx9Cw5m
245,1306276226919616513,2020-09-16 16:58:16+00:00,7801,650,157,https://t.co/BO23lRrhYA
246,1306276146338697216,2020-09-16 16:57:57+00:00,7338,586,151,https://t.co/gFELvLHLQ2
247,1306276102218813440,2020-09-16 16:57:46+00:00,7005,556,141,https://t.co/m31Qi8TEdh
248,1306275996237049856,2020-09-16 16:57:21+00:00,6801,553,149,https://t.co/N3NuBQTUF3
249,1306275959796953088,2020-09-16 16:57:12+00:00,6718,555,121,https://t.co/32KMKaiO8C
250,1306275925240082435,2020-09-16 16:57:04+00:00,7982,657,284,https://t.co/IEN6MBkKmz
251,1306275890184118273,2020-09-16 16:56:56+00:00,6152,499,99,https://t.co/U7KxxzFOAF
252,1306275836513849344,2020-09-16 16:56:43+00:00,6073,470,138,https://t.co/yb6o5CbvqN
253,1306275596343734273,2020-09-16 16:55:46+00:00,6203,486,196,https://t.co/QfO66E1NVy
254,1306275553431838721,2020-09-16 16:55:36+00:00,5891,458,138,https://t.co/AJh1A5pVqA
255,1306275008226889728,2020-09-16 16:53:26+00:00,6348,466,290,https://t.co/BqhDjrlyCt
256,1306274942099443712,2020-09-16 16:53:10+00:00,5724,439,135,https://t.co/YJppSPr2EL
257,1306274884918493184,2020-09-16 16:52:56+00:00,5553,438,116,https://t.co/03qlfI55vX
258,1306274854065197056,2020-09-16 16:52:49+00:00,6546,540,138,https://t.co/6U5BUW6TYS
259,1306274819697070080,2020-09-16 16:52:41+00:00,5423,420,97,https://t.co/cCY00AjYfj
260,1306274782661337088,2020-09-16 16:52:32+00:00,5312,416,109,https://t.co/eKTqTNIJwD
261,1306274747114692609,2020-09-16 16:52:23+00:00,5173,407,109,https://t.co/VOlACOy24k
262,1306274361167343618,2020-09-16 16:50:51+00:00,5606,428,297,https://t.co/guuSRObhVn
263,1306274291588055040,2020-09-16 16:50:35+00:00,5216,401,150,https://t.co/gerF8Tfi5B
264,1306274259489050626,2020-09-16 16:50:27+00:00,5620,440,158,https://t.co/6EnmosRoXP
265,1306274219462766593,2020-09-16 16:50:17+00:00,5048,407,117,https://t.co/ZDLWw4PLsu
266,1306274148851707904,2020-09-16 16:50:01+00:00,5243,413,145,https://t.co/9o0xUXKj2S
267,1306274110192799745,2020-09-16 16:49:51+00:00,4933,391,95,https://t.co/ELulFjyVBN
268,1306274069008936961,2020-09-16 16:49:42+00:00,4825,385,107,https://t.co/PiSyc9HyRQ
269,1306274023031013376,2020-09-16 16:49:31+00:00,4781,381,109,https://t.co/L3m5VMTapA
270,1306273969029300225,2020-09-16 16:49:18+00:00,4758,376,114,https://t.co/7YChA4PwwP
271,1306273922388647936,2020-09-16 16:49:07+00:00,4698,375,103,https://t.co/57R1vrovXS
272,1306273878822412288,2020-09-16 16:48:56+00:00,4792,385,126,https://t.co/Yoo8GJcrXf
273,1306273828608253952,2020-09-16 16:48:44+00:00,4686,374,122,https://t.co/Gw0TywMfBz
274,1306273784807084032,2020-09-16 16:48:34+00:00,4556,352,118,https://t.co/GNUpYu5sWl
275,1306273694897958914,2020-09-16 16:48:12+00:00,4867,378,163,https://t.co/fWyvbJksyT
276,1306273663897890817,2020-09-16 16:48:05+00:00,4520,361,95,https://t.co/TeizaEq3Wg
277,1306273630658031616,2020-09-16 16:47:57+00:00,4481,358,110,https://t.co/CvdIXcDkiF
278,1306273568016052226,2020-09-16 16:47:42+00:00,4549,358,123,https://t.co/OUhgFNHYGQ
279,1306273520368807938,2020-09-16 16:47:31+00:00,4568,358,117,https://t.co/9bVLN0hRuZ
280,1306273455369678848,2020-09-16 16:47:15+00:00,4780,376,174,https://t.co/8vfn3ZCMTG
281,1306273379922534401,2020-09-16 16:46:57+00:00,4453,359,135,https://t.co/VvM1qTp3RD
282,1306273334791794689,2020-09-16 16:46:47+00:00,4727,359,166,https://t.co/PMvaJzzcwc
283,1306273294526472193,2020-09-16 16:46:37+00:00,4486,375,99,https://t.co/PAQWUVPFNI
284,1306273251601965056,2020-09-16 16:46:27+00:00,4309,358,105,https://t.co/i0XKTTv0RX
285,1306273215459729409,2020-09-16 16:46:18+00:00,4341,347,123,https://t.co/14uLu22HGo
286,1306273150586421248,2020-09-16 16:46:03+00:00,4274,352,132,https://t.co/BL9wGDlpkM
287,1306273112850231296,2020-09-16 16:45:54+00:00,4346,358,121,https://t.co/17sIYWXlD7
288,1306272912366731264,2020-09-16 16:45:06+00:00,4960,414,226,https://t.co/iTdb0ViMI2
289,1306272863926644738,2020-09-16 16:44:54+00:00,4477,354,181,https://t.co/f14kQ7vQyg
290,1306272830816841733,2020-09-16 16:44:46+00:00,4116,340,110,https://t.co/UZb3uusChE
291,1306272790564143104,2020-09-16 16:44:37+00:00,4225,333,129,https://t.co/pypG5XgTS1
292,1306272749397049346,2020-09-16 16:44:27+00:00,4092,328,124,https://t.co/BjjBPv8JnM
293,1306272712600371200,2020-09-16 16:44:18+00:00,4410,360,151,https://t.co/E543l23LJf
294,1306272660221956097,2020-09-16 16:44:06+00:00,4073,331,119,https://t.co/hWmdmNBVGr
295,1306272617574277120,2020-09-16 16:43:56+00:00,4002,329,111,https://t.co/G8kpUCnPM1
296,1306272582417567744,2020-09-16 16:43:47+00:00,4040,320,114,https://t.co/HlbONH7z8m
297,1306272545457364992,2020-09-16 16:43:38+00:00,4028,326,101,https://t.co/CHn6J5mR8z
298,1306272514520227842,2020-09-16 16:43:31+00:00,3934,313,113,https://t.co/YpPAtr7T2q
299,1306272460849819648,2020-09-16 16:43:18+00:00,4112,329,152,https://t.co/2Kv22HlNjB
300,1306272410874724352,2020-09-16 16:43:06+00:00,3907,312,117,https://t.co/Msc1xQyQw4
301,1306272371385352192,2020-09-16 16:42:57+00:00,3911,318,121,https://t.co/lzFoGVb6rN
302,1306272327349317633,2020-09-16 16:42:46+00:00,3937,330,125,https://t.co/0umFtOOay7
303,1306272283665682432,2020-09-16 16:42:36+00:00,3923,322,131,https://t.co/tvrMYjsYns
304,1306272243580694530,2020-09-16 16:42:26+00:00,3937,318,124,https://t.co/Ll35rSjSKH
305,1306272204028477441,2020-09-16 16:42:17+00:00,3869,311,132,https://t.co/yhQ2hxHUBK
306,1306272162584473602,2020-09-16 16:42:07+00:00,3964,331,122,https://t.co/gbVW7uJ4oI
307,1306272114266103814,2020-09-16 16:41:56+00:00,3867,315,134,https://t.co/MiwT9sHjDh
308,1306272071744253953,2020-09-16 16:41:45+00:00,3846,313,125,https://t.co/Eiwdr7G3xD
309,1306272041608204290,2020-09-16 16:41:38+00:00,3767,314,93,https://t.co/9MB7s2coPN
310,1306272005738565632,2020-09-16 16:41:30+00:00,3785,312,103,https://t.co/YKpcxxFyMu
311,1306271969113858048,2020-09-16 16:41:21+00:00,3765,320,110,https://t.co/AWMjDEMo5q
312,1306271931738370048,2020-09-16 16:41:12+00:00,3740,317,118,https://t.co/MSEFCKAI2R
313,1306271893884821505,2020-09-16 16:41:03+00:00,3821,319,101,https://t.co/tN65fLniQe
314,1306271840273182721,2020-09-16 16:40:50+00:00,3785,324,133,https://t.co/60rRJ7kOo7
315,1306271781611646977,2020-09-16 16:40:36+00:00,3823,326,134,https://t.co/itvlz8TSSS
316,1306271743934263297,2020-09-16 16:40:27+00:00,3813,328,106,https://t.co/qXMB3E07br
317,1306271706785280000,2020-09-16 16:40:18+00:00,3781,324,118,https://t.co/L5jbV0FJZ2
318,1306271662040469504,2020-09-16 16:40:08+00:00,3837,331,138,https://t.co/4wpu7eYD4X
319,1306271623767453696,2020-09-16 16:39:59+00:00,3879,343,132,https://t.co/UUebeVrdx1
320,1306271579173613571,2020-09-16 16:39:48+00:00,3828,330,132,https://t.co/9RKJfhhk4j
321,1306271514115731456,2020-09-16 16:39:32+00:00,4082,374,165,https://t.co/0l0TjmELhg
322,1306271459321368576,2020-09-16 16:39:19+00:00,3933,349,139,https://t.co/tHRlGFMBUd
323,1306271417218904064,2020-09-16 16:39:09+00:00,3833,340,126,https://t.co/Cc2zHfi3pY
324,1306271381584134144,2020-09-16 16:39:01+00:00,3906,344,103,https://t.co/UY7cOGGWZR
325,1306271346595307520,2020-09-16 16:38:53+00:00,3906,341,120,https://t.co/s0IBMKHTwa
326,1306271302051794944,2020-09-16 16:38:42+00:00,3879,334,115,https://t.co/U3yuzjZggS
327,1306271264579878912,2020-09-16 16:38:33+00:00,3839,339,130,https://t.co/IMOfkL7yGY
328,1306271218828369921,2020-09-16 16:38:22+00:00,3857,338,124,https://t.co/o0oMOgSXC5
329,1306271167846600705,2020-09-16 16:38:10+00:00,3829,334,142,https://t.co/SDNvkzO9LN
330,1306271108602109952,2020-09-16 16:37:56+00:00,3920,350,145,https://t.co/5C4ouw5e3k
331,1306271065916674048,2020-09-16 16:37:46+00:00,3953,348,125,https://t.co/qNDz2MgLHz
332,1306271016587411458,2020-09-16 16:37:34+00:00,3888,334,116,https://t.co/wC1X2Kom0z
333,1306270976984756225,2020-09-16 16:37:24+00:00,4002,343,131,https://t.co/0gadyQLQIS
334,1306270932734935040,2020-09-16 16:37:14+00:00,3915,335,108,https://t.co/T68Kwp2TY9
335,1306270897787920384,2020-09-16 16:37:06+00:00,3916,339,113,https://t.co/rmXwfPaKxP
